Date,Price,Open,High,Low,Vol.,Change
2018-09-28,1441.54,1431.36,1441.54,1427.95,155500000,0.83
2018-10-08,1386.28,1414.30,1416.27,1385.15,164600000,-3.83
2018-10-09,1385.09,1388.88,1398.07,1378.77,134600000,-0.09
2018-10-10,1383.05,1387.19,1392.41,1371.46,139300000,-0.15
2018-10-11,1293.90,1340.34,1346.41,1286.06,235000000,-6.45
2018-10-12,1296.36,1285.57,1302.36,1253.78,210100000,0.19
2018-10-15,1281.08,1299.71,1309.71,1278.87,157500000,-1.18
2018-10-16,1256.37,1280.82,1288.91,1249.93,157700000,-1.93
2018-10-17,1266.55,1271.12,1277.06,1239.70,171300000,0.81
2018-10-18,1232.01,1257.90,1257.90,1230.97,162500000,-2.73
2018-10-19,1263.81,1215.33,1264.38,1212.23,184800000,2.58
2018-10-22,1325.73,1275.53,1336.27,1275.53,257900000,4.90
2018-10-23,1300.29,1325.48,1329.77,1292.16,221300000,-1.92
2018-10-24,1297.22,1293.51,1313.76,1286.85,183200000,-0.24
2018-10-25,1292.80,1259.75,1294.72,1253.88,191700000,-0.34
2018-10-26,1290.62,1301.19,1309.25,1285.83,184400000,-0.17
2018-10-29,1264.58,1282.92,1282.92,1258.92,155100000,-2.02
2018-10-30,1276.45,1258.95,1286.30,1244.42,188900000,0.94
2018-10-31,1294.22,1278.51,1301.74,1277.27,194500000,1.39
2018-11-01,1306.31,1305.33,1326.03,1304.76,235799999,0.93
2018-11-02,1351.09,1331.95,1351.09,1326.40,268299999,3.43
2018-11-05,1351.00,1347.49,1359.91,1332.45,259800000,-0.01
2018-11-06,1346.19,1346.04,1346.32,1328.74,210400000,-0.36
2018-11-07,1340.37,1344.81,1358.75,1339.19,226600000,-0.43
2018-11-08,1333.98,1349.20,1351.66,1332.63,209200000,-0.48
2018-11-09,1328.19,1326.73,1336.78,1322.99,193800000,-0.43
2018-11-12,1361.74,1326.25,1361.74,1324.63,249700000,2.53
2018-11-13,1383.92,1345.74,1391.73,1343.16,353800000,1.63
2018-11-14,1378.36,1381.43,1393.03,1375.34,315000000,-0.40
2018-11-15,1398.40,1376.85,1398.40,1376.38,281900000,1.45
2018-11-16,1410.18,1399.52,1418.24,1393.20,317700000,0.84
2018-11-19,1417.43,1408.70,1417.43,1400.49,295400000,0.51
2018-11-20,1378.92,1404.62,1408.46,1377.90,285200000,-2.72
2018-11-21,1386.43,1362.92,1387.83,1361.13,241100000,0.54
2018-11-22,1385.84,1390.05,1394.71,1380.10,224800000,-0.04
2018-11-23,1335.15,1383.89,1384.94,1331.53,263299999,-3.66
2018-11-26,1330.93,1332.72,1342.48,1325.40,178800000,-0.32
2018-11-27,1336.68,1337.76,1343.24,1327.98,180500000,0.43
2018-11-28,1355.38,1336.31,1355.38,1322.75,217500000,1.40
2018-11-29,1325.43,1361.45,1364.94,1325.43,217900000,-2.21
2018-11-30,1337.74,1322.16,1339.10,1311.10,187000000,0.93
2018-12-03,1381.55,1372.63,1386.59,1363.93,265799999,3.27
2018-12-04,1387.49,1378.37,1387.49,1375.10,223700000,0.43
2018-12-05,1380.78,1363.32,1388.39,1359.93,224400000,-0.48
2018-12-06,1350.75,1371.17,1374.04,1349.67,208400000,-2.17
2018-12-07,1350.70,1351.86,1356.42,1346.08,166900000,0.00
2018-12-10,1332.53,1339.49,1344.05,1328.52,166800000,-1.35
2018-12-11,1343.90,1335.28,1343.90,1334.09,159600000,0.85
2018-12-12,1346.03,1348.77,1351.98,1342.22,161500000,0.16
2018-12-13,1360.92,1348.54,1367.77,1341.13,196500000,1.11
2018-12-14,1327.42,1357.42,1358.11,1326.75,198400000,-2.46
2018-12-17,1323.31,1321.67,1324.95,1307.98,158900000,-0.31
2018-12-18,1312.55,1315.08,1325.72,1302.39,155100000,-0.81
2018-12-19,1294.49,1313.97,1315.66,1292.26,145300000,-1.38
2018-12-20,1297.10,1291.51,1299.51,1285.95,152700000,0.20
2018-12-21,1284.66,1292.36,1293.95,1274.62,159800000,-0.96
2018-12-24,1295.72,1281.32,1295.83,1278.05,143000000,0.86
2018-12-25,1285.19,1282.11,1289.00,1256.71,195500000,-0.81
2018-12-26,1279.79,1283.91,1291.33,1278.07,159500000,-0.42
2018-12-27,1264.23,1297.67,1300.29,1264.23,175900000,-1.22
2018-12-28,1267.87,1265.99,1275.60,1257.80,155800000,0.29
2019-01-02,1256.39,1270.50,1271.96,1253.98,146800000,-0.91
2019-01-03,1246.37,1254.13,1267.36,1245.50,173200000,-0.80
2019-01-04,1279.49,1234.65,1279.49,1231.83,231600000,2.66
2019-01-07,1301.41,1287.07,1302.92,1283.36,248700000,1.71
2019-01-08,1299.89,1298.94,1302.82,1295.11,229400000,-0.12
2019-01-09,1306.95,1303.64,1323.47,1300.53,266800000,0.54
2019-01-10,1303.48,1306.09,1313.96,1300.73,227399999,-0.27
2019-01-11,1313.36,1304.83,1313.36,1300.47,217100000,0.76
2019-01-14,1303.75,1313.49,1315.31,1300.82,215900000,-0.73
2019-01-15,1323.16,1301.78,1323.27,1298.71,223100000,1.49
2019-01-16,1321.52,1322.57,1328.99,1319.09,216100000,-0.12
2019-01-17,1309.14,1320.91,1321.94,1307.85,210200000,-0.94
2019-01-18,1322.14,1310.69,1322.20,1306.39,220600000,0.99
2019-01-21,1330.16,1323.71,1335.38,1322.44,204899999,0.61
2019-01-22,1314.58,1329.03,1329.03,1310.46,188500000,-1.17
2019-01-23,1316.28,1310.82,1317.51,1309.28,168500000,0.13
2019-01-24,1322.30,1317.54,1327.11,1309.54,202000000,0.46
2019-01-25,1319.97,1322.90,1331.71,1318.65,211900000,-0.18
2019-01-28,1314.99,1326.89,1334.38,1312.35,202399999,-0.38
2019-01-29,1300.34,1311.12,1311.12,1280.03,208900000,-1.11
2019-01-30,1283.71,1293.51,1302.79,1283.71,163299999,-1.28
2019-01-31,1274.74,1282.95,1293.62,1267.26,206400000,-0.70
2019-02-01,1309.99,1281.16,1309.99,1281.16,181000000,2.77
2019-02-11,1347.94,1312.81,1347.98,1312.81,211600000,2.90
2019-02-12,1364.15,1347.81,1367.08,1345.88,258800000,1.20
2019-02-13,1389.68,1366.27,1392.57,1364.28,318100000,1.87
2019-02-14,1398.84,1390.49,1404.86,1385.24,310200000,0.66
2019-02-15,1389.47,1396.07,1401.52,1387.81,307100000,-0.67
2019-02-18,1440.95,1399.12,1440.95,1399.12,396700000,3.71
2019-02-19,1443.60,1447.24,1456.15,1427.40,437299999,0.18
2019-02-20,1448.24,1444.18,1449.75,1431.59,365700000,0.32
2019-02-21,1444.35,1447.30,1472.15,1438.98,431400000,-0.27
2019-02-22,1477.25,1440.57,1477.25,1437.18,416900000,2.28
2019-02-25,1557.27,1499.87,1557.27,1498.00,643900000,5.42
2019-02-26,1549.71,1561.14,1581.57,1541.44,689500000,-0.49
2019-02-27,1540.92,1546.00,1563.62,1523.00,550400000,-0.57
2019-02-28,1546.33,1539.61,1556.94,1535.44,421700000,0.35
2019-03-01,1564.84,1556.68,1564.84,1540.06,400000000,1.20
2019-03-04,1599.48,1580.62,1627.91,1578.88,606300000,2.21
2019-03-05,1635.98,1595.68,1635.98,1589.48,563500000,2.28
2019-03-06,1660.41,1643.43,1660.91,1624.53,692400000,1.49
2019-03-07,1668.53,1658.24,1684.33,1639.66,685500000,0.49
2019-03-08,1605.28,1630.09,1673.40,1605.28,709500000,-3.79
2019-03-11,1667.82,1615.67,1667.82,1609.91,558500000,3.90
2019-03-12,1695.81,1681.02,1710.39,1668.68,663600000,1.68
2019-03-13,1656.54,1696.15,1696.15,1646.13,616000000,-2.32
2019-03-14,1618.26,1643.35,1658.01,1601.94,482200000,-2.31
2019-03-15,1641.37,1628.02,1655.79,1623.16,422400000,1.43
2019-03-18,1685.79,1646.94,1685.79,1632.75,439799999,2.71
2019-03-19,1688.76,1686.45,1698.11,1676.84,431700000,0.18
2019-03-20,1684.57,1686.27,1689.58,1655.28,451200000,-0.25
2019-03-21,1697.49,1685.76,1708.99,1680.52,515900000,0.77
2019-03-22,1700.94,1696.91,1702.49,1668.24,467900000,0.20
2019-03-25,1676.43,1671.62,1700.40,1666.39,460800000,-1.44
2019-03-26,1639.94,1683.75,1689.13,1635.85,448900000,-2.18
2019-03-27,1654.69,1650.51,1655.02,1623.69,376900000,0.90
2019-03-28,1639.72,1649.48,1668.39,1638.50,365300000,-0.90
2019-03-29,1695.14,1640.00,1695.14,1635.80,435500000,3.38
2019-04-01,1755.66,1707.05,1756.11,1707.05,539600000,3.57
2019-04-02,1757.60,1763.71,1771.63,1750.79,557100000,0.11
2019-04-03,1772.09,1748.61,1773.07,1742.41,491100000,0.82
2019-04-04,1780.02,1777.23,1786.19,1762.64,514099999,0.45
2019-04-08,1770.20,1793.91,1799.10,1747.33,544900000,-0.55
2019-04-09,1783.01,1769.34,1783.65,1759.38,440100000,0.72
2019-04-10,1779.28,1774.02,1794.77,1761.93,474600000,-0.21
2019-04-11,1740.37,1777.82,1781.86,1738.94,444300000,-2.19
2019-04-12,1738.52,1737.53,1747.04,1724.82,370900000,-0.11
2019-04-15,1723.91,1762.30,1772.16,1723.38,403500000,-0.84
2019-04-16,1760.02,1713.90,1760.02,1701.52,411800000,2.09
2019-04-17,1772.71,1760.31,1782.48,1758.11,453500000,0.72
2019-04-18,1762.30,1771.89,1776.63,1759.45,422900000,-0.59
2019-04-19,1778.81,1760.00,1778.81,1747.24,409500000,0.94
2019-04-22,1751.91,1780.18,1780.55,1746.70,437100000,-1.51
2019-04-23,1728.86,1748.87,1751.81,1724.91,403700000,-1.32
2019-04-24,1747.88,1733.05,1747.88,1713.07,370700000,1.10
2019-04-25,1688.25,1740.26,1745.33,1687.65,430100000,-3.41
2019-04-26,1665.80,1678.17,1691.38,1665.29,339799999,-1.33
2019-04-29,1625.62,1665.50,1668.70,1622.65,356599999,-2.41
2019-04-30,1636.59,1617.73,1645.90,1617.73,263800000,0.67
2019-05-06,1515.80,1576.77,1579.64,1506.32,355200000,-7.38
2019-05-07,1540.31,1524.79,1549.64,1513.53,296700000,1.62
2019-05-08,1530.31,1508.96,1555.82,1502.48,289600000,-0.65
2019-05-09,1510.72,1516.32,1532.34,1508.35,244899999,-1.28
2019-05-10,1568.62,1528.07,1568.62,1499.56,346700000,3.83
2019-05-13,1551.75,1550.81,1563.97,1543.65,268500000,-1.08
2019-05-14,1542.07,1533.31,1557.30,1532.53,258600000,-0.62
2019-05-15,1577.92,1555.40,1580.82,1554.65,288900000,2.32
2019-05-16,1584.81,1576.69,1587.24,1571.87,310200000,0.44
2019-05-17,1533.22,1585.78,1586.65,1526.74,349200000,-3.26
2019-05-20,1521.72,1529.93,1532.27,1496.86,275000000,-0.75
2019-05-21,1548.68,1521.38,1552.87,1516.68,287500000,1.77
2019-05-22,1540.85,1546.59,1555.79,1530.96,282000000,-0.51
2019-05-23,1503.37,1534.70,1534.70,1499.51,279000000,-2.43
2019-05-24,1496.03,1497.80,1513.18,1491.66,228700000,-0.49
2019-05-27,1533.52,1498.30,1536.63,1490.71,270900000,2.51
2019-05-28,1541.65,1534.42,1552.05,1529.53,276600000,0.53
2019-05-29,1541.66,1533.92,1552.65,1531.24,248000000,0.00
2019-05-30,1532.03,1537.05,1537.05,1514.44,264200000,-0.62
2019-05-31,1531.86,1532.24,1546.46,1525.86,248800000,-0.01
2019-06-03,1515.89,1535.89,1543.35,1510.29,273500000,-1.04
2019-06-04,1494.15,1514.37,1515.35,1485.33,238900000,-1.43
2019-06-05,1494.77,1507.04,1511.28,1491.71,224400000,0.04
2019-06-06,1463.70,1493.39,1493.39,1458.47,230600000,-2.08
2019-06-10,1483.23,1468.40,1489.30,1462.23,205300000,1.33
2019-06-11,1538.23,1485.11,1538.81,1485.08,316500000,3.71
2019-06-12,1528.40,1534.89,1542.38,1525.25,295700000,-0.64
2019-06-13,1532.79,1527.15,1536.49,1517.40,268600000,0.29
2019-06-14,1505.06,1534.24,1539.06,1503.80,273700000,-1.81
2019-06-17,1502.12,1504.24,1513.62,1496.82,205200000,-0.20
2019-06-18,1504.57,1502.91,1510.97,1492.59,193700000,0.16
2019-06-19,1526.77,1542.46,1548.72,1526.07,275300000,1.48
2019-06-20,1556.60,1525.50,1563.32,1520.05,317200000,1.95
2019-06-21,1577.44,1567.07,1582.28,1566.93,351700000,1.34
2019-06-24,1576.09,1578.90,1581.79,1568.63,286100000,-0.09
2019-06-25,1560.46,1574.17,1574.17,1541.91,280000000,-0.99
2019-06-26,1560.51,1551.64,1568.46,1546.86,223800000,0.00
2019-06-27,1577.56,1565.17,1583.58,1565.17,258700000,1.09
2019-06-28,1562.42,1576.58,1576.58,1553.75,243000000,-0.96
2019-07-01,1616.55,1594.85,1616.55,1587.91,337700000,3.46
2019-07-02,1619.12,1615.38,1621.78,1610.28,306500000,0.16
2019-07-03,1600.02,1614.55,1614.58,1593.37,260500000,-1.18
2019-07-04,1591.24,1602.18,1606.42,1583.67,232800000,-0.55
2019-07-05,1601.20,1592.43,1604.85,1587.01,198700000,0.63
2019-07-08,1554.80,1597.71,1597.73,1546.18,260300000,-2.90
2019-07-09,1558.11,1553.60,1561.47,1543.93,188100000,0.21
2019-07-10,1550.87,1562.45,1563.79,1545.08,187300000,-0.46
2019-07-11,1548.93,1558.84,1569.70,1542.64,190300000,-0.13
2019-07-12,1556.77,1550.21,1560.30,1542.35,186200000,0.51
2019-07-15,1572.34,1551.31,1578.70,1531.98,241600000,1.00
2019-07-16,1571.81,1570.08,1575.56,1566.87,211300000,-0.03
2019-07-17,1574.35,1570.15,1581.97,1565.15,235100000,0.16
2019-07-18,1548.64,1567.14,1567.14,1548.61,222399999,-1.63
2019-07-19,1560.27,1554.41,1572.69,1554.41,200500000,0.75
2019-07-22,1532.43,1562.53,1563.41,1527.52,218500000,-1.78
2019-07-23,1545.87,1532.67,1545.87,1532.67,168100000,0.88
2019-07-24,1562.97,1550.16,1570.36,1550.16,214000000,1.11
2019-07-25,1572.80,1562.83,1573.38,1560.05,212900000,0.63
2019-07-26,1573.45,1568.08,1575.53,1565.04,185700000,0.04
2019-07-29,1574.95,1573.91,1578.34,1567.92,186600000,0.10
2019-07-30,1582.07,1575.88,1592.95,1575.88,206900000,0.45
2019-07-31,1571.30,1578.55,1578.55,1569.55,185300000,-0.68
2019-08-01,1563.06,1563.53,1572.16,1555.60,189100000,-0.52
2019-08-02,1539.86,1528.97,1541.82,1523.37,228600000,-1.48
2019-08-05,1517.27,1534.27,1546.23,1517.27,203900000,-1.47
2019-08-06,1490.30,1488.91,1496.45,1458.06,274300000,-1.78
2019-08-07,1483.95,1499.45,1502.38,1483.95,189100000,-0.43
2019-08-08,1498.95,1491.42,1501.77,1490.34,176800000,1.01
2019-08-09,1479.86,1505.81,1507.68,1477.36,195100000,-1.27
2019-08-12,1508.99,1482.89,1508.99,1479.71,183900000,1.97
2019-08-13,1498.63,1497.83,1503.85,1492.97,170600000,-0.69
2019-08-14,1509.00,1518.09,1523.23,1507.35,207500000,0.69
2019-08-15,1517.07,1477.55,1517.07,1473.09,212800000,0.53
2019-08-16,1525.48,1516.66,1536.98,1515.08,220700000,0.55
2019-08-19,1571.97,1542.32,1571.97,1539.77,303600000,3.05
2019-08-20,1574.12,1574.98,1584.03,1569.84,293700000,0.14
2019-08-21,1572.62,1570.72,1578.51,1567.39,249200000,-0.10
2019-08-22,1578.91,1576.60,1579.15,1567.05,257200000,0.40
2019-08-23,1578.70,1579.69,1585.64,1571.41,262100000,-0.01
2019-08-26,1566.57,1547.83,1570.94,1545.90,257399999,-0.77
2019-08-27,1595.82,1576.44,1604.83,1576.44,312000000,1.87
2019-08-28,1593.82,1596.53,1598.92,1587.02,285800000,-0.13
2019-08-29,1591.08,1596.06,1598.97,1587.06,272500000,-0.17
2019-08-30,1579.25,1599.26,1603.14,1570.72,312500000,-0.74
2019-09-02,1614.92,1581.50,1616.69,1581.01,301400000,2.26
2019-09-03,1625.56,1617.79,1625.56,1611.84,310100000,0.66
2019-09-04,1636.40,1622.39,1636.40,1619.33,330500000,0.67
2019-09-05,1651.63,1644.74,1670.14,1644.69,430700000,0.93
2019-09-06,1657.50,1657.91,1660.01,1644.33,331500000,0.36
2019-09-09,1689.21,1671.44,1689.21,1663.77,387200000,1.91
2019-09-10,1687.31,1690.34,1690.51,1676.28,381900000,-0.11
2019-09-11,1671.54,1690.75,1692.98,1669.54,349000000,-0.93
2019-09-12,1681.23,1675.82,1684.05,1667.32,288600000,0.58
2019-09-16,1685.09,1687.12,1691.39,1678.24,317100000,0.23
2019-09-17,1651.35,1681.06,1681.06,1645.21,327400000,-2.00
2019-09-18,1655.61,1654.56,1660.91,1647.32,255900000,0.26
2019-09-19,1672.63,1659.92,1672.63,1650.96,265100000,1.03
2019-09-20,1675.35,1675.63,1680.25,1668.92,281100000,0.16
2019-09-23,1660.06,1670.10,1670.10,1647.71,271200000,-0.91
2019-09-24,1665.56,1660.46,1678.95,1657.68,284100000,0.33
2019-09-25,1638.77,1658.00,1658.00,1638.53,283900000,-1.61
2019-09-26,1597.72,1642.46,1644.23,1597.72,287400000,-2.50
2019-09-27,1612.26,1597.50,1616.81,1597.50,214899999,0.91
2019-09-30,1595.21,1611.99,1618.15,1595.21,184000000,-1.06
2019-10-08,1598.64,1598.67,1612.17,1596.48,188600000,0.22
2019-10-09,1609.10,1594.07,1609.10,1584.21,188600000,0.65
2019-10-10,1631.84,1608.82,1632.31,1605.34,222100000,1.41
2019-10-11,1636.96,1634.86,1643.51,1622.83,243500000,0.31
2019-10-14,1660.33,1650.87,1666.32,1647.97,285400000,1.43
2019-10-15,1641.95,1654.87,1654.87,1639.34,266300000,-1.11
2019-10-16,1635.65,1641.92,1648.69,1634.69,233100000,-0.38
2019-10-17,1635.92,1637.13,1640.49,1631.05,206600000,0.02
2019-10-18,1616.72,1638.15,1645.08,1613.48,238000000,-1.17
2019-10-21,1614.87,1616.09,1616.12,1602.85,209899999,-0.11
2019-10-22,1631.22,1617.65,1631.22,1616.03,207600000,1.01
2019-10-23,1618.40,1631.04,1631.94,1614.85,216000000,-0.79
2019-10-24,1616.33,1617.38,1622.12,1605.49,207200000,-0.13
2019-10-25,1632.40,1616.82,1633.79,1608.94,225000000,0.99
2019-10-28,1658.24,1640.59,1658.24,1640.12,299000000,1.58
2019-10-29,1642.68,1659.47,1659.47,1642.68,321599999,-0.94
2019-10-30,1628.62,1635.81,1637.89,1624.57,271600000,-0.86
2019-10-31,1616.19,1630.59,1633.65,1615.00,242700000,-0.76
2019-11-01,1637.00,1612.31,1638.25,1609.34,225900000,1.29
2019-11-04,1646.70,1640.63,1652.67,1640.63,239000000,0.59
2019-11-05,1655.60,1648.70,1661.09,1640.94,238600000,0.54
2019-11-06,1641.23,1656.22,1656.26,1635.60,232500000,-0.87
2019-11-07,1651.77,1639.71,1654.30,1637.69,216600000,0.64
2019-11-08,1648.68,1661.10,1666.14,1647.91,234100000,-0.19
2019-11-11,1611.44,1638.10,1638.10,1608.97,231500000,-2.26
2019-11-12,1614.19,1611.11,1615.73,1594.76,206000000,0.17
2019-11-13,1614.30,1613.68,1617.64,1605.96,184000000,0.01
2019-11-14,1624.13,1614.07,1627.79,1612.51,205500000,0.61
2019-11-15,1605.70,1622.82,1626.84,1605.70,213500000,-1.13
2019-11-18,1617.19,1603.32,1618.54,1601.68,191900000,0.72
2019-11-19,1646.80,1618.10,1646.80,1616.93,226000000,1.83
2019-11-20,1635.16,1646.06,1650.08,1632.96,231100000,-0.71
2019-11-21,1631.24,1628.72,1637.79,1624.55,202300000,-0.24
2019-11-22,1607.51,1634.09,1646.49,1598.99,250400000,-1.45
2019-11-25,1600.45,1606.74,1609.10,1586.88,226000000,-0.44
2019-11-26,1605.64,1604.34,1609.62,1596.39,217300000,0.32
2019-11-27,1602.00,1601.40,1609.27,1593.79,202500000,-0.23
2019-11-28,1597.85,1601.70,1607.58,1593.97,182800000,-0.26
2019-11-29,1593.10,1597.11,1599.39,1578.75,184600000,-0.30
2019-12-02,1596.60,1595.87,1603.05,1592.63,185500000,0.22
2019-12-03,1605.33,1591.66,1605.33,1584.23,193100000,0.55
2019-12-04,1608.52,1599.23,1611.22,1597.50,202100000,0.20
2019-12-05,1626.97,1612.75,1629.55,1611.56,229500000,1.15
2019-12-06,1640.33,1628.06,1640.33,1625.67,228400000,0.82
2019-12-09,1640.51,1644.16,1645.76,1636.55,254899999,0.01
2019-12-10,1646.82,1636.66,1646.82,1632.25,259000000,0.38
2019-12-11,1639.50,1645.66,1648.38,1635.21,269500000,-0.44
2019-12-12,1636.33,1639.88,1644.55,1635.01,255700000,-0.19
2019-12-13,1660.55,1648.38,1661.94,1645.95,294000000,1.48
2019-12-16,1686.41,1665.86,1686.41,1662.49,352299999,1.56
2019-12-17,1708.78,1687.09,1715.02,1685.79,424799999,1.33
2019-12-18,1709.44,1707.76,1718.63,1704.71,379799999,0.04
2019-12-19,1713.03,1710.04,1716.44,1705.06,347600000,0.21
2019-12-20,1700.29,1714.43,1719.71,1700.29,345300000,-0.74
2019-12-23,1667.71,1695.01,1699.46,1666.86,308400000,-1.92
2019-12-24,1690.74,1670.59,1690.74,1669.41,264200000,1.38
2019-12-25,1697.21,1689.13,1700.96,1687.68,290700000,0.38
2019-12-26,1709.45,1697.76,1709.45,1696.03,292900000,0.72
2019-12-27,1697.91,1712.20,1720.80,1696.86,351700000,-0.68
2019-12-30,1713.51,1691.65,1713.51,1676.23,322800000,0.92
2019-12-31,1722.94,1712.52,1722.94,1711.08,282400000,0.55
2020-01-02,1756.16,1734.63,1758.34,1730.16,392800000,1.93
2020-01-03,1760.85,1759.77,1764.59,1750.18,373600000,0.27
2020-01-06,1768.68,1751.25,1782.32,1747.35,439000000,0.44
2020-01-07,1791.85,1771.95,1791.85,1771.93,414500000,1.31
2020-01-08,1769.58,1783.60,1793.72,1765.15,462500000,-1.24
2020-01-09,1800.64,1784.47,1800.64,1784.47,396599999,1.76
2020-01-10,1797.88,1805.41,1806.37,1790.39,355700000,-0.15
2020-01-13,1822.35,1798.91,1822.35,1791.17,345300000,1.36
2020-01-14,1818.13,1828.07,1829.50,1817.24,377299999,-0.23
2020-01-15,1814.21,1816.33,1819.09,1800.64,331200000,-0.22
2020-01-16,1811.57,1815.50,1819.06,1807.79,318000000,-0.15
2020-01-17,1806.28,1815.66,1821.02,1803.16,304800000,-0.29
2020-01-20,1829.95,1809.34,1829.95,1802.07,330600000,1.31
2020-01-21,1806.54,1825.30,1825.30,1806.08,338500000,-1.28
2020-01-22,1819.61,1797.97,1825.14,1773.74,352100000,0.72
2020-01-23,1756.82,1801.70,1813.70,1740.14,402900000,-3.45
2020-02-03,1609.00,1598.80,1626.50,1598.80,195400000,-8.41
2020-02-04,1638.02,1552.96,1641.06,1552.96,511599999,1.80
2020-02-05,1678.64,1648.52,1697.50,1648.24,454700000,2.48
2020-02-06,1727.24,1680.23,1733.36,1668.50,481100000,2.90
2020-02-07,1736.17,1726.04,1738.32,1706.07,489600000,0.52
2020-02-10,1757.26,1733.33,1757.38,1729.73,470900000,1.21
2020-02-11,1758.02,1759.26,1769.21,1746.11,417800000,0.04
2020-02-12,1785.33,1751.78,1785.60,1750.34,420100000,1.55
2020-02-13,1771.61,1785.01,1791.86,1764.95,455300000,-0.77
2020-02-14,1779.43,1769.42,1795.00,1764.78,417100000,0.44
2020-02-17,1835.96,1789.91,1835.96,1789.91,481100000,3.18
2020-02-18,1856.56,1837.33,1856.56,1826.10,528100000,1.12
2020-02-19,1846.40,1855.41,1870.82,1845.85,537800000,-0.55
2020-02-20,1886.14,1851.34,1887.13,1844.00,551700000,2.15
2020-02-21,1907.35,1884.74,1921.03,1882.77,600400000,1.12
2020-02-24,1933.36,1905.56,1939.34,1897.17,620500000,1.36
2020-02-25,1943.17,1893.01,1945.76,1860.30,730500000,0.51
2020-02-26,1890.60,1916.59,1934.11,1883.87,686500000,-2.71
2020-02-27,1895.13,1899.60,1917.83,1871.70,551700000,0.24
2020-02-28,1801.75,1831.82,1860.71,1799.66,610900000,-4.93
2020-03-02,1869.65,1821.94,1879.39,1817.54,532400000,3.77
2020-03-03,1888.92,1902.81,1926.46,1872.21,601700000,1.03
2020-03-04,1895.74,1877.12,1895.74,1860.26,513300000,0.36
2020-03-05,1929.44,1919.97,1932.99,1903.31,593100000,1.78
2020-03-06,1915.17,1904.97,1927.71,1902.64,538900000,-0.74
2020-03-09,1842.66,1883.35,1891.55,1842.23,584700000,-3.79
2020-03-10,1887.34,1821.58,1887.39,1805.29,581400000,2.42
2020-03-11,1859.40,1892.88,1897.65,1859.25,529600000,-1.48
2020-03-12,1818.56,1831.77,1839.78,1802.12,465700000,-2.20
2020-03-13,1798.98,1724.36,1817.02,1724.36,529000000,-1.08
2020-03-16,1712.02,1809.17,1809.90,1706.39,520500000,-4.83
2020-03-17,1704.74,1724.58,1742.10,1649.00,449200000,-0.43
2020-03-18,1678.25,1720.53,1750.61,1678.25,452600000,-1.55
2020-03-19,1682.93,1676.85,1692.16,1634.11,432200000,0.28
2020-03-20,1704.46,1702.95,1707.07,1675.44,380000000,1.28
2020-03-23,1631.88,1655.77,1673.49,1626.83,388100000,-4.26
2020-03-24,1666.22,1664.05,1669.87,1617.99,398400000,2.10
2020-03-25,1714.86,1703.91,1716.24,1694.93,416800000,2.92
2020-03-26,1701.15,1702.34,1720.29,1694.37,373000000,-0.80
2020-03-27,1693.35,1722.39,1724.48,1692.32,345000000,-0.46
2020-03-30,1657.55,1667.87,1670.41,1640.14,356599999,-2.11
2020-03-31,1665.93,1672.90,1679.67,1660.76,315300000,0.51
2020-04-01,1660.08,1664.72,1687.72,1657.07,333100000,-0.35
2020-04-02,1697.55,1652.73,1697.55,1650.30,328200000,2.26
2020-04-03,1689.57,1694.62,1705.21,1682.31,320000000,-0.47
2020-04-07,1743.37,1720.18,1744.63,1718.32,401900000,3.18
2020-04-08,1740.65,1735.43,1746.65,1732.16,396900000,-0.16
2020-04-09,1755.37,1749.80,1759.16,1744.09,377400000,0.85
2020-04-10,1721.22,1753.58,1756.40,1715.76,394799999,-1.95
2020-04-13,1707.46,1708.50,1717.71,1697.84,298000000,-0.80
2020-04-14,1745.42,1718.49,1745.42,1715.14,329799999,2.22
2020-04-15,1736.13,1745.05,1753.12,1734.29,379200000,-0.53
2020-04-16,1744.39,1726.17,1747.31,1723.47,348700000,0.48
2020-04-17,1750.28,1757.19,1765.82,1747.19,401500000,0.34
2020-04-20,1767.86,1753.30,1767.86,1748.83,340200000,1.00
2020-04-21,1753.42,1760.91,1760.91,1734.73,359300000,-0.82
2020-04-22,1771.80,1739.84,1771.80,1736.90,344799999,1.05
2020-04-23,1763.03,1777.24,1778.64,1762.21,382800000,-0.50
2020-04-24,1736.93,1762.27,1763.12,1731.41,372900000,-1.48
2020-04-27,1738.05,1740.22,1751.98,1726.87,320400000,0.06
2020-04-28,1732.56,1739.94,1741.72,1681.49,384700000,-0.32
2020-04-29,1730.74,1726.13,1745.36,1723.29,290200000,-0.10
2020-04-30,1763.36,1739.81,1767.90,1739.81,348100000,1.88
2020-05-06,1790.28,1747.15,1790.28,1745.95,350200000,1.53
2020-05-07,1788.21,1792.70,1798.39,1783.70,345900000,-0.12
2020-05-08,1809.17,1796.82,1816.31,1794.49,354300000,1.17
2020-05-11,1804.74,1816.99,1822.43,1794.14,349300000,-0.24
2020-05-12,1810.73,1804.96,1810.84,1787.13,309300000,0.33
2020-05-13,1822.85,1805.29,1825.24,1801.37,298800000,0.67
2020-05-14,1805.70,1815.38,1819.79,1804.96,325000000,-0.94
2020-05-15,1808.56,1814.41,1819.67,1801.34,317100000,0.16
2020-05-18,1800.84,1810.21,1816.36,1792.50,362100000,-0.43
2020-05-19,1823.57,1815.30,1823.57,1810.48,310100000,1.26
