word,positive,negative
害怕,0,1
害羞,0,1
害臊,0,1
骇,0,1
骇怪,0,1
骇惧,0,1
骇怕,0,1
骇然失色,0,1
骇异,0,1
骇愕,0,1
含悲,0,1
含愤,0,1
含恨,0,1
含怒,0,1
含沙射影,0,1
含羞,0,1
含怨,0,1
涵容,0,1
寒,0,1
寒心,0,1
憾,0,1
悍然不顾,0,1
汗颜,0,1
毫不在乎,0,1
呵,0,1
呵斥,0,1
呵责,0,1
呵叱,0,1
喝斥,0,1
喝叱,0,1
恨,0,1
恨入骨髓,0,1
恨铁不成钢,0,1
恨之入骨,0,1
红脸,0,1
红眼,0,1
猴儿急,0,1
后顾之忧,0,1
后悔,0,1
后悔莫及,0,1
后怕,0,1
忽略,0,1
忽视,0,1
狐疑不决,0,1
虎着脸,0,1
怀恨,0,1
怀恨在心,0,1
怀疑,0,1
坏情,0,1
患,0,1
荒,0,1
荒废,0,1
慌恐,0,1
皇皇,0,1
惶,0,1
惶惶,0,1
惶惶不安,0,1
惶惶不可终日,0,1
惶惶然,0,1
惶惑,0,1
惶惧,0,1
惶恐,0,1
惶恐不安,0,1
惶然,0,1
惶然不安,0,1
惶悚,0,1
惶遽,0,1
灰溜溜,0,1
灰头灰脸,0,1
灰头土脸,0,1
灰心,0,1
灰心丧气,0,1
回头,0,1
悔,0,1
悔不当初,0,1
悔不该,0,1
悔恨,0,1
悔悟,0,1
悔之不及,0,1
悔之晚矣,0,1
悔之无及,0,1
魂不附体,0,1
魂飞魄散,0,1
魂飞天外,0,1
火急火燎,0,1
火冒三丈,0,1
火烧火燎,0,1
火头上,0,1
饥不择食,0,1
激愤,0,1
讥嘲,0,1
讥刺,0,1
讥讽,0,1
讥讪,0,1
讥诮,0,1
鸡蛋里挑骨头,0,1
极度悲哀,0,1
极度悲伤,0,1
急巴巴,0,1
急急巴巴,0,1
急死,0,1
急眼,0,1
疾,0,1
嫉恨,0,1
悸栗,0,1
忌惮,0,1
忌恨,0,1
见怪,0,1
见罪,0,1
将心比心,0,1
将信将疑,0,1
焦愁,0,1
焦急,0,1
焦虑,0,1
焦心,0,1
焦炙,0,1
焦灼,0,1
娇羞,0,1
教训,0,1
叫苦,0,1
叫苦不迭,0,1
叫苦连天,0,1
叫骂,0,1
叫嚣,0,1
解气,0,1
借古讽今,0,1
介怀,0,1
介意,0,1
进退两难,0,1
进退维谷,0,1
惊,0,1
惊怖,0,1
惊诧,0,1
惊呆,0,1
惊怪,0,1
惊骇,0,1
惊慌,0,1
惊慌失措,0,1
惊惶,0,1
惊惧,0,1
惊恐,0,1
惊怕,0,1
惊奇,0,1
惊奇不已,0,1
惊叹,0,1
惊讶,0,1
惊疑,0,1
惊异,0,1
惊悚,0,1
惊愕,0,1
窘,0,1
窘迫,0,1
揪心,0,1
疚愧,0,1
拘束,0,1
举棋不定,0,1
沮,0,1
沮丧,0,1
惧,0,1
惧怕,0,1
眷顾,0,1
觉得自己理亏,0,1
绝望,0,1
开炮,0,1
看扁,0,1
看不惯,0,1
看不开,0,1
看不起,0,1
看不上,0,1
看不上眼,0,1
看不顺眼,0,1
看淡,0,1
看低,0,1
看轻,0,1
抗议,0,1
苛察,0,1
苛责,0,1
可怜,0,1
可惜,0,1
恐,0,1
恐慌,0,1
恐惧,0,1
口诛笔伐,0,1
哭丧着脸,0,1
哭笑不得,0,1
苦闷,0,1
苦恼,0,1
苦涩,0,1
宽贷,0,1
宽假,0,1
宽免,0,1
宽赦,0,1
宽恕,0,1
宽宥,0,1
狂怒,0,1
亏心,0,1
愧,0,1
愧对,0,1
愧汗,0,1
愧恨,0,1
愧悔,0,1
愧疚,0,1
愧怍,0,1
愧恧,0,1
愧赧,0,1
困窘,0,1
困迫,0,1
拉不下脸,0,1
拉不下脸来,0,1
拉长个脸,0,1
拉下脸,0,1
拉下脸来,0,1
来火,0,1
来气,0,1
赖,0,1
懒得,0,1
懒洋洋,0,1
劳神,0,1
老羞成怒,0,1
冷嘲热讽,0,1
冷淡,0,1
怜,0,1
怜悯,0,1
怜惜,0,1
怜恤,0,1
脸红脖子粗,0,1
脸红耳热,0,1
脸皮薄,0,1
脸上下不来,0,1
凉,0,1
两难,0,1
亮红灯,0,1
谅,0,1
谅解,0,1
虑,0,1
乱,0,1
乱了方寸,0,1
骂,0,1
骂不绝口,0,1
骂大街,0,1
骂得狗血淋头,0,1
骂得狗血喷头,0,1
骂街,0,1
骂骂咧咧,0,1
骂娘,0,1
骂人,0,1
埋没,0,1
埋汰,0,1
埋怨,0,1
满不在乎,0,1
满脸愁雾,0,1
漫骂,0,1
谩骂,0,1
毛骨悚然,0,1
冒火,0,1
没个好脸,0,1
没精打采,0,1
没意思,0,1
没有好脸,0,1
闷,0,1
闷沉沉,0,1
闷闷,0,1
闷闷不乐,0,1
闷郁,0,1
面斥,0,1
面带怒色,0,1
面带嗔色,0,1
面面相觑,0,1
面如死灰,0,1
面如土色,0,1
面无人色,0,1
面有愧色,0,1
面有难色,0,1
面有愠色,0,1
藐视,0,1
蔑,0,1
蔑视,0,1
民怨沸腾,0,1
悯,0,1
鸣不平,0,1
鸣冤叫屈,0,1
摸不准,0,1
磨不开,0,1
抹不开,0,1
漠然视之,0,1
漠然置之,0,1
漠视,0,1
木然,0,1
目瞪口呆,0,1
纳罕,0,1
难,0,1
难过,0,1
难堪,0,1
难受,0,1
难为情,0,1
恼,0,1
恼恨,0,1
恼火,0,1
恼怒,0,1
恼羞成怒,0,1
闹脾气,0,1
闹情绪,0,1
闹性子,0,1
馁,0,1
内疚,0,1
腻烦,0,1
腻歪,0,1
腻味,0,1
捏把汗,0,1
捏一把汗,0,1
怒,0,1
怒不可遏,0,1
怒斥,0,1
怒冲冲,0,1
怒发冲冠,0,1
怒喝,0,1
怒火冲天,0,1
怒火中烧,0,1
怒骂,0,1
怒目,0,1
怒气冲冲,0,1
怒气冲天,0,1
怒形于色,0,1
怒叱,0,1
怕,0,1
怕生,0,1
怕羞,0,1
拍案而起,0,1
排揎,0,1
徘徊,0,1
派不是,0,1
旁敲侧击,0,1
抨,0,1
抨击,0,1
批,0,1
批斗,0,1
苶,0,1
皮里阳秋,0,1
屁滚尿流,0,1
偏废,0,1
品头论足,0,1
评头论足,0,1
评头品足,0,1
颇有微词,0,1
破口大骂,0,1
魄散魂飞,0,1
迫不及待,0,1
戚戚,0,1
戚然,0,1
七窍生烟,0,1
凄惶,0,1
凄切,0,1
凄然,0,1
凄酸,0,1
凄婉,0,1
凄怨,0,1
凄恻,0,1
歧视,0,1
骑虎难下,0,1
起疑心,0,1
气,0,1
气昂昂,0,1
气不忿,0,1
气不过,0,1
气不平,0,1
气冲冲,0,1
气冲牛斗,0,1
气短,0,1
气忿,0,1
气忿忿,0,1
气愤,0,1
气愤愤,0,1
气鼓鼓,0,1
气狠狠,0,1
气哼哼,0,1
气呼呼,0,1
气乎乎,0,1
气急败坏,0,1
气恼,0,1
气馁,0,1
气头上,0,1
气汹汹,0,1
牵念,0,1
迁怒,0,1
谴,0,1
谴责,0,1
歉然,0,1
歉甚,0,1
瞧不起,0,1
瞧不上,0,1
瞧不上眼,0,1
切齿,0,1
切齿痛恨,0,1
怯,0,1
怯阵,0,1
轻忽,0,1
轻看,0,1
轻蔑,0,1
轻视,0,1
清算,0,1
穷极无聊,0,1
饶人,0,1
饶恕,0,1
惹气,0,1
人身攻击,0,1
忍让,0,1
柔肠百结,0,1
柔肠寸断,0,1
如泣如诉,0,1
如丧考妣,0,1
如鲠在喉,0,1
辱骂,0,1
撒气,0,1
三心二意,0,1
丧胆,0,1
丧魂落魄,0,1
丧气,0,1
丧志,0,1
扫兴,0,1
杀气,0,1
傻眼,0,1
伤,0,1
伤悲,0,1
伤怀,0,1
伤神,0,1
伤心,0,1
慑,0,1
申斥,0,1
申讨,0,1
申饬,0,1
深恶痛绝,0,1
深以为异,0,1
声讨,0,1
生恐,0,1
生怕,0,1
生气,0,1
生疑,0,1
失悔,0,1
失节,0,1
失神,0,1
失望,0,1
失意,0,1
使性子,0,1
示不满,0,1
示不同意,0,1
示怒,0,1
势成骑虎,0,1
视同儿戏,0,1
视同蝼蚁,0,1
首鼠两端,0,1
受窘,0,1
疏,0,1
数落,0,1
数说,0,1
恕,0,1
恕宥,0,1
说,0,1
说不,0,1
说风凉话,0,1
说怪话,0,1
酸,0,1
酸楚,0,1
酸溜溜,0,1
缩头缩脑,0,1
谈虎色变,0,1
讨,0,1
讨厌,0,1
提心吊胆,0,1
啼笑皆非,0,1
体谅,0,1
体念,0,1
体惜,0,1
体恤,0,1
天怒人怨,0,1
挑刺儿,0,1
挑毛病,0,1
同病相怜,0,1
痛,0,1
痛不欲生,0,1
痛斥,0,1
痛恶,0,1
痛恨,0,1
痛骂,0,1
痛惜,0,1
痛心,0,1
痛心疾首,0,1
痛责,0,1
投诉,0,1
兔死狐悲,0,1
颓,0,1
颓废,0,1
颓靡,0,1
颓然,0,1
颓丧,0,1
颓唐,0,1
唾骂,0,1
挖苦,0,1
玩,0,1
玩忽,0,1
玩世不恭,0,1
惋,0,1
惋惜,0,1
万箭穿心,0,1
万念俱灰,0,1
往心里去,0,1
望而生畏,0,1
微愠,0,1
唯恐,0,1
惟恐,0,1
为难,0,1
萎靡,0,1
委决不下,0,1
委靡,0,1
委屈,0,1
委罪,0,1
畏忌,0,1
畏惧,0,1
畏葸,0,1
闻风丧胆,0,1
问心有愧,0,1
窝火,0,1
窝囊,0,1
窝气,0,1
窝心,0,1
无地自容,0,1
无精打采,0,1
无聊,0,1
无名火起,0,1
无视,0,1
无所谓,0,1
无心,0,1
无意,0,1
物伤其类,0,1
系,0,1
系念,0,1
戏侮,0,1
下不来台,0,1
下不了台,0,1
衔恨,0,1
衔冤,0,1
嫌,0,1
嫌恶,0,1
嫌弃,0,1
嫌厌,0,1
嫌憎,0,1
想不开,0,1
向 ... 问罪,0,1
向隅,0,1
向隅而泣,0,1
消沉,0,1
小看,0,1
小瞧,0,1
小视,0,1
笑骂,0,1
泄劲,0,1
泄气,0,1
心胆俱裂,0,1
心烦,0,1
心烦意乱,0,1
心寒,0,1
心灰意懒,0,1
心灰意冷,0,1
心急,0,1
心急火燎,0,1
心急如焚,0,1
心急如火,0,1
心焦,0,1
心焦如焚,0,1
心惊胆颤,0,1
心惊胆战,0,1
心惊肉跳,0,1
心里堵得慌,0,1
心情沉重,0,1
心如刀割,0,1
心如刀绞,0,1
心如死灰,0,1
心酸,0,1
心碎,0,1
心痛,0,1
心虚,0,1
心绪沉落,0,1
心有余悸,0,1
杏眼圆睁,0,1
羞,0,1
羞惭,0,1
羞答答,0,1
羞恶,0,1
羞窘,0,1
羞愧,0,1
羞怯,0,1
羞人,0,1
羞人答答,0,1
羞涩,0,1
羞羞答答,0,1
羞于,0,1
羞臊,0,1
羞赧,0,1
虚惊,0,1
嘘,0,1
恤,0,1
絮烦,0,1
悬,0,1
悬念,0,1
悬系,0,1
悬心,0,1
训斥,0,1
训戒,0,1
训诫,0,1
讶,0,1
讶然,0,1
讶然失色,0,1
讶异,0,1
厌,0,1
厌恶,0,1
厌烦,0,1
厌恨,0,1
厌倦,0,1
厌腻,0,1
厌气,0,1
厌弃,0,1
摇摆,0,1
一怒之下,0,1
一气之下,0,1
一怔,0,1
遗憾,0,1
疑,0,1
疑惑,0,1
疑忌,0,1
疑虑,0,1
疑虑重重,0,1
疑神疑鬼,0,1
抑郁,0,1
抑郁寡欢,0,1
意意思思,0,1
义愤,0,1
义愤填膺,0,1
异,0,1
阴郁,0,1
引咎,0,1
引咎自责,0,1
隐忧,0,1
幽忧,0,1
忧,0,1
忧愁,0,1
忧烦,0,1
忧愤,0,1
忧惧,0,1
忧虑,0,1
忧闷,0,1
忧伤,0,1
忧思,0,1
忧心,0,1
忧心如焚,0,1
忧心忡忡,0,1
忧郁,0,1
忧怨,0,1
忧悒,0,1
犹疑,0,1
犹豫,0,1
油煎火燎,0,1
游移,0,1
有愧,0,1
于心有愧,0,1
虞,0,1
郁闷,0,1
郁郁不乐,0,1
郁郁寡欢,0,1
欲哭无泪,0,1
詟,0,1
原,0,1
原谅,0,1
原宥,0,1
怨,0,1
怨恨,0,1
怨悔,0,1
怨声载道,0,1
怨天尤人,0,1
糟心,0,1
责,0,1
责备,0,1
责斥,0,1
责怪,0,1
责骂,0,1
责难,0,1
责怨,0,1
憎,0,1
憎恶,0,1
憎恨,0,1
咋舌,0,1
炸,0,1
瞻前顾后,0,1
战兢兢,0,1
战战兢兢,0,1
张口结舌,0,1
找茬,0,1
找茬儿,0,1
找碴,0,1
找碴儿,0,1
找岔子,0,1
针砭,0,1
震,0,1
震惊,0,1
震怒,0,1
震悚,0,1
睁一眼闭一眼,0,1
睁一只眼闭一只眼,0,1
睁只眼闭只眼,0,1
怔,0,1
怔神儿,0,1
怔怔,0,1
怔住,0,1
怔忪,0,1
直眉瞪眼,0,1
指斥,0,1
指鸡骂狗,0,1
指桑骂槐,0,1
指责,0,1
指摘,0,1
置疑,0,1
置于脑后,0,1
置之不顾,0,1
置之不理,0,1
置之度外,0,1
置之脑后,0,1
质疑,0,1
滞呆,0,1
周恤,0,1
咒,0,1
咒骂,0,1
咒诅,0,1
抓瞎,0,1
椎心泣血,0,1
追悔,0,1
追悔莫及,0,1
着急,0,1
着忙,0,1
自暴自弃,0,1
自惭形秽,0,1
自咎,0,1
自疚,0,1
自馁,0,1
自怨自艾,0,1
自责,0,1
诅,0,1
诅骂,0,1
诅咒,0,1
左右两难,0,1
左右为难,0,1
做贼心虚,0,1
作难,0,1
作色,0,1
倥,0,1
讪讪,0,1
诃,0,1
诘,0,1
诟,0,1
诟病,0,1
诮,0,1
诶,0,1
谇,0,1
谪,0,1
矍,0,1
芴,0,1
葸,0,1
奚落,0,1
奚幸,0,1
尴尬,0,1
挹,0,1
掎,0,1
掊,0,1
掊击,0,1
摭,0,1
撸,0,1
撺,0,1
叱,0,1
叱骂,0,1
叱责,0,1
哓,0,1
呲,0,1
啧有烦言,0,1
嗔,0,1
嗔斥,0,1
嗔怪,0,1
嗔怒,0,1
嗤之以鼻,0,1
嘀咕,0,1
噍,0,1
彷,0,1
彷徨,0,1
忏,0,1
忏悔,0,1
怄,0,1
怄气,0,1
忡,0,1
怅,0,1
怅恨,0,1
怅然,0,1
怅然若失,0,1
怅怅,0,1
怅惘,0,1
怆,0,1
怆怳,0,1
怆恍,0,1
怆然,0,1
怆恻,0,1
忪,0,1
忸,0,1
忸怩,0,1
怵,0,1
怵然,0,1
怵头,0,1
怛,0,1
怏,0,1
怏然,0,1
怏然不悦,0,1
怏怏,0,1
怏怏不乐,0,1
怍,0,1
怫,0,1
怫然,0,1
怫然不悦,0,1
怫然作色,0,1
恸,0,1
恻,0,1
恻然,0,1
恻隐,0,1
悚然,0,1
悒,0,1
悒闷,0,1
悒郁,0,1
悒郁寡欢,0,1
悒悒不乐,0,1
悛,0,1
悻然,0,1
悻悻,0,1
悻悻然,0,1
惝恍,0,1
惘,0,1
惘然,0,1
惘然若失,0,1
惆,0,1
惆怅,0,1
愠,0,1
愠怒,0,1
愕,0,1
愕然,0,1
愣,0,1
愣神儿,0,1
愣怔,0,1
愣怔怔,0,1
愣住,0,1
惴,0,1
憷,0,1
憷头,0,1
忝,0,1
闵,0,1
渎,0,1
宥,0,1
骞,0,1
嬉笑怒骂,0,1
槁木死灰,0,1
殚,0,1
轸,0,1
戟指,0,1
腼腆,0,1
膈应,0,1
臊,0,1
恝置,0,1
恚,0,1
恚愤,0,1
恚恨,0,1
恚怒,0,1
恧,0,1
愍,0,1
憝,0,1
懑,0,1
瞠目结舌,0,1
瞠然,0,1
詈,0,1
詈骂,0,1
瘅,0,1
矜,0,1
赧,0,1
赧然,0,1
赧颜,0,1
踟,0,1
踟躇,0,1
踟蹰,0,1
踟蹰不前,0,1
蹰,0,1
觖,0,1
觖望,0,1
訾议,0,1
黯然神伤,0,1
黯然销魂,0,1
啰啰唆唆,0,1
啰啰嗦嗦,0,1
啰里啰唆,0,1
啰里啰嗦,0,1
啰唆,0,1
啰嗦,0,1
奓着头发,0,1
婞,0,1
婞直,0,1
崒,0,1
弇陋,0,1
惛,0,1
惼,0,1
梼昧,0,1
獪,0,1
瘆,0,1
瘆得慌,0,1
哀鸿遍野,0,1
矮,0,1
碍难,0,1
碍眼,0,1
爱搭不理,0,1
爱理不理,0,1
暗,0,1
暗暗,0,1
暗沉沉,0,1
暗淡,0,1
暗地,0,1
暗地里,0,1
暗黑,0,1
暗里,0,1
暗昧,0,1
暗弱,0,1
暗无天日,0,1
暗下,0,1
暗中,0,1
暗自,0,1
暗朦,0,1
岸然,0,1
肮里肮脏,0,1
肮脏,0,1
昂贵,0,1
凹凸,0,1
凹凸不平,0,1
傲,0,1
傲岸,0,1
傲慢,0,1
八面玲珑,0,1
跋扈,0,1
霸道,0,1
霸气,0,1
白白,0,1
白痴般,0,1
白搭,0,1
白忙,0,1
白忙活儿,0,1
白衣苍狗,0,1
白云苍狗,0,1
百孔千疮,0,1
败坏,0,1
稗,0,1
板板六十四,0,1
板滞,0,1
半半拉拉,0,1
半路出家,0,1
半新不旧,0,1
半真半假,0,1
薄情,0,1
薄弱,0,1
薄幸,0,1
保残守缺,0,1
保守,0,1
抱残守缺,0,1
暴,0,1
暴烈,0,1
暴虐,0,1
暴躁,0,1
暴戾,0,1
暴戾恣睢,0,1
爆炸性,0,1
悲惨,0,1
悲观,0,1
悲观地,0,1
悲剧,0,1
悲凉,0,1
卑鄙,0,1
卑鄙无耻,0,1
卑贱,0,1
卑劣,0,1
卑陋,0,1
卑怯,0,1
卑俗,0,1
卑琐,0,1
卑微,0,1
卑污,0,1
卑下,0,1
卑猥,0,1
背地,0,1
背地里,0,1
背光,0,1
背后,0,1
背悔,0,1
背静,0,1
背靠背,0,1
背理,0,1
背令,0,1
背人,0,1
背时,0,1
背阴,0,1
被动,0,1
被动式,0,1
被动性,0,1
本本主义,0,1
笨,0,1
笨手笨脚,0,1
笨头笨脑,0,1
笨重,0,1
笨拙,0,1
比肩接踵,0,1
鄙吝,0,1
鄙陋,0,1
鄙俗,0,1
鄙俚,0,1
蔽塞,0,1
闭塞,0,1
必修,0,1
变化不定,0,1
变化多端,0,1
变化万千,0,1
变化无常,0,1
变化无穷,0,1
变幻不定,0,1
变幻莫测,0,1
变幻无常,0,1
变态,0,1
变相,0,1
表里不一,0,1
憋拗,0,1
别别扭扭,0,1
别扭,0,1
别有用心,0,1
冰冷,0,1
冰炭不相容,0,1
秉性剌戾,0,1
病病歪歪,0,1
病弱,0,1
病态,0,1
病歪歪,0,1
病殃殃,0,1
病恹恹,0,1
波谲云诡,0,1
驳杂,0,1
捕风捉影,0,1
不爱交际,0,1
不便,0,1
不辨菽麦,0,1
不才,0,1
不成材,0,1
不成功,0,1
不成话,0,1
不成器,0,1
不成熟,0,1
不成体统,0,1
不成样子,0,1
不打紧,0,1
不大重要,0,1
不当,0,1
不到黄河心不死,0,1
不道德,0,1
不得当,0,1
不得劲,0,1
不得了,0,1
不得体,0,1
不登大雅之堂,0,1
不等,0,1
不端,0,1
不对,0,1
不对茬儿,0,1
不对称,0,1
不对付,0,1
不对劲,0,1
不对头,0,1
不发达,0,1
不法,0,1
不方便,0,1
不分青红皂白,0,1
不分皂白,0,1
不负责任,0,1
不干不净,0,1
不更事,0,1
不公,0,1
不公正,0,1
不共戴天,0,1
不够格,0,1
不够完善,0,1
不够意思,0,1
不关痛痒,0,1
不管三七二十一,0,1
不管用,0,1
不光彩,0,1
不光明,0,1
不规则,0,1
不轨,0,1
不好吃,0,1
不好看,0,1
不好客,0,1
不好卖,0,1
不好使,0,1
不好听,0,1
不好用,0,1
不和,0,1
不和蔼,0,1
不和谐,0,1
不合法,0,1
不合格,0,1
不合理,0,1
不合逻辑,0,1
不合情理,0,1
不合时令,0,1
不合时宜,0,1
不合适,0,1
不合算,0,1
不合宜,0,1
不合语法,0,1
不划算,0,1
不济,0,1
不济事,0,1
不俭省,0,1
不健康,0,1
不洁,0,1
不谨慎,0,1
不近情理,0,1
不近人情,0,1
不尽,0,1
不尽如人意,0,1
不精确,0,1
不敬,0,1
不绝如缕,0,1
不均匀,0,1
不开化,0,1
不堪入耳,0,1
不堪入目,0,1
不堪设想,0,1
不堪一击,0,1
不堪造就,0,1
不科学,0,1
不可爱,0,1
不可补救,0,1
不可读,0,1
不可告人,0,1
不可更新,0,1
不可恢复,0,1
不可降解,0,1
不可接受,0,1
不可救药,0,1
不可理喻,0,1
不可逆转,0,1
不可容忍,0,1
不可收拾,0,1
不可挽回,0,1
不可行,0,1
不可一世,0,1
不可逾越,0,1
不客气,0,1
不宽容,0,1
不郎不秀,0,1
不冷不热,0,1
不理智,0,1
不礼貌,0,1
不利,0,1
不利于健康,0,1
不力,0,1
不良,0,1
不灵敏,0,1
不灵巧,0,1
不流行,0,1
不伦不类,0,1
不美观,0,1
不妙,0,1
不民主,0,1
不明不白,0,1
不明显,0,1
不明智,0,1
不名一文,0,1
不名誉,0,1
不能解救,0,1
不能容忍,0,1
不宁,0,1
不努力,0,1
不平等,0,1
不平衡,0,1
不起眼,0,1
不起眼儿,0,1
不巧,0,1
不切实际,0,1
不清不白,0,1
不清不楚,0,1
不清楚,0,1
不清洁,0,1
不确切,0,1
不仁,0,1
不仁不义,0,1
不人道,0,1
不三不四,0,1
不善,0,1
不善交际,0,1
不善交谈,0,1
不甚重要,0,1
不慎,0,1
不胜,0,1
不适当,0,1
不适宜,0,1
不适应,0,1
不适于居住,0,1
不受欢迎,0,1
不熟练,0,1
不疼不痒,0,1
不体面,0,1
不痛不痒,0,1
不透明,0,1
不透气,0,1
不妥,0,1
不为人知,0,1
不卫生,0,1
不文明,0,1
不文雅,0,1
不稳定,0,1
不问青红皂白,0,1
不问三七二十一,0,1
不问是非情由,0,1
不显眼,0,1
不现实,0,1
不相适应,0,1
不祥,0,1
不详,0,1
不详尽,0,1
不像话,0,1
不消化,0,1
不孝,0,1
不肖,0,1
不协调,0,1
不兴,0,1
不行,0,1
不幸,0,1
不修边幅,0,1
不学无术,0,1
不逊,0,1
不雅,0,1
不雅观,0,1
不雅致,0,1
不要紧,0,1
不一致,0,1
不宜,0,1
不宜居住,0,1
不宜说出口,0,1
不易,0,1
不友好,0,1
不友善,0,1
不择手段,0,1
不真诚,0,1
不真实,0,1
不贞洁,0,1
不正常,0,1
不正当,0,1
不正派,0,1
不正直,0,1
不值得羡慕,0,1
不值一文,0,1
不中用,0,1
不重要,0,1
不周,0,1
不周到,0,1
不注意,0,1
不着边际,0,1
不着调,0,1
不足道,0,1
不足挂齿,0,1
不足轻重,0,1
不足取,0,1
不足为外人道,0,1
不足为训,0,1
不羁,0,1
不稂不莠,0,1
不虔诚,0,1
才疏学浅,0,1
财迷心窍,0,1
残,0,1
残败,0,1
残暴,0,1
残毒,0,1
残酷,0,1
残酷无情,0,1
残虐,0,1
残破,0,1
残破不全,0,1
残缺,0,1
残缺不全,0,1
残忍,0,1
残损,0,1
惨,0,1
惨不忍睹,0,1
惨毒,0,1
惨绝人寰,0,1
惨苦,0,1
惨厉,0,1
惨无人道,0,1
苍白,0,1
苍白无力,0,1
苍凉,0,1
苍茫,0,1
操切,0,1
糙,0,1
草,0,1
草草,0,1
草荒,0,1
草率,0,1
草木皆兵,0,1
策略,0,1
策略性,0,1
差,0,1
差点儿,0,1
差劲,0,1
差可,0,1
豺狼成性,0,1
豺狼当道,0,1
缠手,0,1
颤颤巍巍,0,1
颤颤悠悠,0,1
颤巍巍,0,1
猖,0,1
猖狂,0,1
长长短短,0,1
长篇大论,0,1
长篇累牍,0,1
长线,0,1
超标,0,1
超常,0,1
超然,0,1
超重,0,1
朝不保夕,0,1
朝不谋夕,0,1
朝秦暮楚,0,1
朝三暮四,0,1
潮,0,1
吵吵闹闹,0,1
吵人,0,1
沉滞,0,1
陈,0,1
陈腐,0,1
陈旧,0,1
成事不足，败事有余,0,1
逞性,0,1
逞性子,0,1
吃不开,0,1
吃劲,0,1
吃力,0,1
吃重,0,1
痴痴,0,1
痴呆,0,1
痴呆呆,0,1
痴傻,0,1
痴愚,0,1
迟钝,0,1
侈,0,1
侈靡,0,1
侈糜,0,1
赤地千里,0,1
赤裸裸淫秽,0,1
赤贫,0,1
充满危机,0,1
冲昏头脑,0,1
丑,0,1
丑恶,0,1
丑陋,0,1
臭,0,1
臭不可闻,0,1
臭哄哄,0,1
臭烘烘,0,1
臭名远扬,0,1
臭名昭彰,0,1
臭名昭著,0,1
臭气冲天,0,1
臭气熏天,0,1
臭味,0,1
初出茅庐,0,1
出手阔气,0,1
触目惊心,0,1
穿不出去,0,1
穿不得,0,1
串秧儿,0,1
疮痍满目,0,1
蠢,0,1
蠢笨,0,1
蠢头蠢脑,0,1
刺鼻,0,1
刺耳,0,1
次,0,1
次等,0,1
从动,0,1
从心所欲,0,1
从严,0,1
从重,0,1
粗,0,1
粗暴,0,1
粗笨,0,1
粗鄙,0,1
粗糙,0,1
粗拉,0,1
粗里粗气,0,1
粗劣,0,1
粗陋,0,1
粗鲁,0,1
粗率,0,1
粗蛮,0,1
粗莽,0,1
粗浅,0,1
粗涩,0,1
粗手笨脚,0,1
粗疏,0,1
粗俗,0,1
粗线条,0,1
粗心,0,1
粗心大意,0,1
粗野,0,1
粗枝大叶,0,1
粗制滥造,0,1
粗重,0,1
粗拙,0,1
促狭,0,1
脆弱,0,1
村气,0,1
村野,0,1
寸草不生,0,1
错,0,1
错乱,0,1
错误,0,1
错误百出,0,1
错杂,0,1
错综,0,1
错综复杂,0,1
大错而特错,0,1
大错特错,0,1
大大咧咧,0,1
大而笨拙,0,1
大而化之,0,1
大而无当,0,1
大海捞针,0,1
大面额,0,1
大谬不然,0,1
大手大脚,0,1
大肆,0,1
大摇大摆,0,1
大意,0,1
大咧咧,0,1
呆板,0,1
呆笨,0,1
呆痴,0,1
呆呆,0,1
呆钝,0,1
呆气,0,1
呆傻,0,1
呆头呆脑,0,1
歹,0,1
歹毒,0,1
带有敌意,0,1
殆,0,1
怠惰,0,1
单,0,1
单薄,0,1
单调,0,1
单调枯燥,0,1
单弱,0,1
胆怯,0,1
胆小,0,1
胆小怕事,0,1
胆小如鼠,0,1
淡,0,1
淡薄,0,1
淡淡,0,1
淡而无味,0,1
淡漠,0,1
淡然,0,1
诞,0,1
荡,0,1
刀光剑影,0,1
蹈常袭故,0,1
倒胃口,0,1
道德败坏,0,1
道貌岸然,0,1
德行,0,1
德性,0,1
得寸进尺,0,1
得陇望蜀,0,1
得鱼忘筌,0,1
灯红酒绿,0,1
灯火阑珊,0,1
等而下之,0,1
等外,0,1
等因奉此,0,1
低,0,1
低卑,0,1
低标准,0,1
低层,0,1
低档,0,1
低等,0,1
低端,0,1
低级,0,1
低贱,0,1
低劣,0,1
低迷,0,1
低能,0,1
低人一等,0,1
低三下四,0,1
低声下气,0,1
低俗,0,1
低下,0,1
低效,0,1
低效能,0,1
低值,0,1
低智,0,1
低质,0,1
滴里嘟噜,0,1
敌对,0,1
地位低下,0,1
地下,0,1
地狱般,0,1
颠倒,0,1
颠连,0,1
颠三倒四,0,1
凋敝,0,1
刁,0,1
刁恶,0,1
刁悍,0,1
刁滑,0,1
刁赖,0,1
刁蛮,0,1
刁钻,0,1
刁钻古怪,0,1
吊儿郎当,0,1
调皮,0,1
鼎沸,0,1
丢魂,0,1
丢脸,0,1
丢三落四,0,1
东倒西歪,0,1
冬烘,0,1
动荡,0,1
动荡不安,0,1
动魄惊心,0,1
动作迟顿,0,1
毒,0,1
毒辣,0,1
独裁,0,1
独断,0,1
度量小,0,1
短浅,0,1
短视,0,1
钝,0,1
多变,0,1
多病,0,1
多事,0,1
多义,0,1
多余,0,1
惰,0,1
惰性,0,1
讹,0,1
恶毒,0,1
